x,y,status,cost_lawler,cost_places,historical_species_lawler,future_species_lawler,historical_species_refugia_lawler,historical_species_corridors_lawler,future_species_refugia_corridors_lawler,historical_species_places,future_species_places,historical_species_refugia_places,historical_species_corridors_places,future_species_refugia_corridors_places
-2258045,2302285,0,832,4421,0,0,0,0.1,0,0.3,0,0.2,0.2,0
-2248045,2302285,2,831,3672,1,1,1,1,1,1,1,1,1,1
-2238045,2302285,2,735,2999,1,1,1,1,1,1,1,1,1,1
-2228045,2302285,2,706,2545,1,1,1,1,1,1,1,1,1,1
-2218045,2302285,0,736,2874,0,0,0,0,0,0,0,0,0,0
-2138045,2302285,0,986,3160,0,0,0,0,0,0.5,0,0.5,0.4,0
-1998045,2302285,0,551,2001,0,0,0,0,0,0,0,0,0.2,0
-1988045,2302285,2,678,1645,1,1,1,1,1,1,1,1,1,1
-1918045,2302285,0,81,699,0,0.3,0,1,1,0,0.6,0,0,0.7
-1908045,2302285,2,77,690,1,1,1,1,1,1,1,1,1,1
-1898045,2302285,2,76,661,1,1,1,1,1,1,1,1,1,1
-1888045,2302285,2,76,661,1,1,1,1,1,1,1,1,1,1
-1878045,2302285,2,79,702,1,1,1,1,1,1,1,1,1,1
-1868045,2302285,0,77,555,0,0,0,0.4,0.3,0,0,0,0,0.1
-1858045,2302285,0,73,446,0,0,0,0.3,0.2,0,0,0,1,0.9
-1848045,2302285,0,76,519,0,0.5,0,0,0.2,0,0.9,0,0,0.6
-1838045,2302285,0,76,607,0,0,0,0,0.2,0,0,0,0,0.6
-1828045,2302285,0,76,513,0,0.6,0,0,0.2,0,1,0,0,0.7
-1808045,2302285,0,75,597,0,0.7,0,0,0.3,0,0.6,0,0,0.8
-1798045,2302285,0,76,878,0,0.7,0,0,0,0,0.4,0,0,0.3
-1748045,2302285,0,75,728,0,0.9,0,0,0.1,0,0.6,0,0,0.4
-1698045,2302285,0,82,856,0,0.3,0,0,0.9,0,0.2,0,0,0.3
-1688045,2302285,0,81,884,0,0.5,0,0,1,0,0.4,0,0,0
-1678045,2302285,0,81,954,0,0,0,0,0.9,0,0,0,0,0
-1668045,2302285,0,81,1004,0,0.5,0,0,0.8,0,0.3,0,0,0
-1618045,2302285,0,81,1529,0,0.6,0,0,1,0,0,0,0,0
-1608045,2302285,0,81,1853,0,0.5,0,0,1,0,0,0,0,0
-1598045,2302285,0,81,1608,0,0.6,0,0,1,0,0,0,0,0
-1588045,2302285,0,81,1602,0,0.6,0,0,1,0,0,0,0,0.1
-1578045,2302285,0,81,1949,0,0.4,0,0,0.5,0,0,0,0,0
-1568045,2302285,0,81,1658,0,0.4,0,0,0.1,0,0,0,0,0
-1158045,2302285,0,426,17271,0,0,1,0,1,0,0,1,0,1
-1148045,2302285,0,414,15109,0,0,1,0,1,0,0,1,0,1
-1138045,2302285,0,419,16463,0,0,1,0,1,0,0,1,0,1
-1128045,2302285,0,460,15767,0,0,1,0,1,0,0,1,0,1
-1118045,2302285,0,212,14627,0,0.4,1,0,1,0,0,1,0,1
-1108045,2302285,2,147,16229,1,1,1,1,1,1,1,1,1,1
-1098045,2302285,2,242,14717,1,1,1,1,1,1,1,1,1,1
-1088045,2302285,2,172,9144,1,1,1,1,1,1,1,1,1,1
-1068045,2302285,0,135,6375,1,0.4,0.9,0.3,0,0.6,0,0.4,0.4,0
-1058045,2302285,0,160,6377,0,0,0,0.3,0,0,0,0,0,0
-958045,2302285,0,176,4254,0,0,1,0,1,0,0,1,0,1
-948045,2302285,0,176,4210,0,0,1,0,1,0,0,1,0,1
-938045,2302285,0,176,4199,0,0,1,0,1,0,0,1,0,1
-928045,2302285,0,184,3153,0,0,1,0,1,0,0,1,0,1
-918045,2302285,0,190,2745,0,0,1,0,1,0,0,1,0,1
-888045,2302285,0,190,1960,0,0,0,0,0,0,0.3,0,0,0
-878045,2302285,0,190,1918,0,0,0,0,0,0,0.2,0,0,0
-868045,2302285,0,190,1942,0,0,0,0.1,0.1,0,0.3,0,0.4,0.1
-858045,2302285,0,190,1936,0,0.1,0,0.1,0.1,0,0.1,0,0.3,0.1
-848045,2302285,0,190,1897,0,0,0,0.1,0.1,0,0.3,0,0.2,0
-838045,2302285,0,190,1942,0,0.1,0,0.1,0.1,0,0.1,0,0,0
-828045,2302285,0,190,1902,0,0.1,0,0,0,0,0.2,0,0,0
-818045,2302285,0,190,1781,0,0,0,0,0,0,0.3,0,0,0
-808045,2302285,0,130,2421,0,0.6,0,0,0,0,0,0,0,0
-798045,2302285,0,122,2087,0,0,0,0,0,0,0,0,0,0
-788045,2302285,0,122,1931,0,0,0,0,0,0,0,0,0,0
-548045,2302285,2,251,3235,1,1,1,1,1,1,1,1,1,1
-448045,2302285,0,188,1836,0,0,0,0.4,0.3,0,0,0,0.1,0
-438045,2302285,0,188,1648,0,0,0,0.4,0.3,0,0,0,0.1,0
-328045,2302285,0,133,2755,0,0,0,0,0,0,0,0,0,0
491955,2302285,0,819,9915,0,0,0,0,0,0,0,0,0.3,0
591955,2302285,2,771,5398,1,1,1,1,1,1,1,1,1,1
781955,2302285,0,642,8089,0,0,0,0,0,0,0,0,0,0
791955,2302285,0,629,6781,0,0,0,0,0,0,0,0,0.3,0
801955,2302285,0,688,5967,0,0,0,0,0,0,0,0,0,0
811955,2302285,0,745,6239,0,0,0,0,0,0,0,0,0.2,0
921955,2302285,0,970,7563,0,0,0,0.2,0.1,0,0,0,0.2,0.5
931955,2302285,0,873,6097,0,0,0,0.1,0.2,0,0,0,0.4,0.1
941955,2302285,0,1202,6414,0,0,0,0,0,0,0,0,0.1,0
1031955,2302285,0,1788,8009,0,0,0,0,0,0,0,0,0.1,0
1391955,2302285,0,859,5811,0,0,0,0,0,0,0,0,0,0
1401955,2302285,0,716,5424,0,0,0,0,0,0,0.4,0,0,0
1411955,2302285,0,753,4899,0,0,0,0,0,0.1,0.6,0.1,0.1,0.5
1421955,2302285,0,686,4902,0,0,0.1,0,0,0,0.6,0,0.3,0.5
1431955,2302285,0,377,4026,0.3,0,0.5,0.4,0,0.1,0,0.1,0.6,0.2
1441955,2302285,0,321,3518,0.2,0,0.5,0.2,0,0,0,0,0.7,0.4
1451955,2302285,0,376,3848,0.3,0,0.2,0.2,0,0.1,0,0.1,0.2,0
1461955,2302285,0,304,3457,0.4,0,0.4,0.7,0,0,0.2,0,0.3,0.1
1471955,2302285,0,308,2854,0.2,0,0.4,1,0,0.2,0.1,0.2,1,0.4
1481955,2302285,0,397,3196,0.1,0,0.1,1,0,0.1,0,0.1,0.8,0.3
1491955,2302285,0,392,3462,0.1,0,0.2,0,0,0.2,0,0.2,0,0
1501955,2302285,0,362,3486,0.3,0,0.2,0.2,0,0.1,0,0.1,0,0
1511955,2302285,0,339,4019,0.3,0,0.4,1,0,0.1,0,0,0.4,0
1521955,2302285,0,317,4749,0.6,0,0.4,1,0,0,0,0,0.8,0.1
1531955,2302285,0,281,4267,0.7,0,0.8,1,0,0,0,0,0.1,0
1541955,2302285,0,345,3536,0.1,0,0.2,0.2,0,0.1,0,0.1,0,0
1551955,2302285,0,421,4878,0.4,0,0.1,0,0,0,0,0,0,0
1561955,2302285,0,455,5155,0,0.1,0,0,0,0,0.6,0,0,0.2
1571955,2302285,0,381,3802,0.1,0.5,0.1,0.1,0.7,0,0.9,0,0.5,1
1581955,2302285,0,376,4043,0.2,0.3,0.1,0.5,0.8,0,0.9,0,0.8,1
1591955,2302285,0,209,4223,1,0,1,0.5,0.8,0,0,0,0.1,0
1601955,2302285,0,199,4071,0.9,0,0.9,0.3,0,0.1,0,0.1,0,0
1611955,2302285,0,191,4832,1,0,0.9,0.4,0,0,0,0,0,0
1641955,2302285,0,277,9962,0,1,0,0,1,0,1,0,0,1
1651955,2302285,0,283,6398,0.8,1,0.5,0.6,1,0,1,0,0,1
1661955,2302285,0,278,6078,0,1,0,0.6,1,0,0.9,0,0.8,1
1671955,2302285,0,271,6050,0.4,1,0.6,0.3,1,0,1,0,0,1
1681955,2302285,0,256,6202,0,1,0,0.3,1,0,0.8,0,0,0.8
1691955,2302285,0,224,5712,0,1,0,0,1,0,0.3,0,0,0.4
1701955,2302285,0,223,5671,0,0.9,0,0,0.9,0,0.6,0,0,0.3
1711955,2302285,0,223,6904,0,1,0,0,0.9,0,0.2,0,0,0.1
1721955,2302285,0,271,7501,0,0.9,0,0,0.3,0,0,0,0,0.2
1741955,2302285,2,650,5554,1,1,1,1,1,1,1,1,1,1
1751955,2302285,0,749,7932,0,0,0,1,0.2,0,0,0,0,0
1761955,2302285,2,837,7225,1,1,1,1,1,1,1,1,1,1
1771955,2302285,0,844,12640,0,0,0,0.7,0.8,0,0,0,0,0
1951955,2302285,0,3434,24474,1,0,1,1,0,1,0,1,1,0
1961955,2302285,0,3438,39252,1,1,0.9,1,1,1,1,1,1,1
1971955,2302285,0,3431,29392,1,1,0.8,1,1,1,1,1,1,1
1981955,2302285,0,3296,30561,1,1,0.9,1,1,1,1,1,1,1
1991955,2302285,0,2696,29875,1,1,1,1,1,1,1,1,1,1
2001955,2302285,0,2725,49592,1,1,0.9,1,1,1,1,1,1,1
2011955,2302285,0,2681,108489,1,1,1,1,1,0.9,1,0.9,1,1
-2348045,2292285,0,427,8961,1,1,1,1,1,1,1,1,1,1
-2338045,2292285,0,458,8391,1,1,1,1,1,1,1,1,1,1
-2328045,2292285,0,600,18992,1,1,1,1,1,1,1,1,1,1
-2318045,2292285,0,523,10637,0.8,0,0.4,0.8,0,0,0,0,0,0
-2308045,2292285,0,454,5811,0.8,0.6,0.7,1,0.3,0,0,0,0,0.1
-2298045,2292285,0,437,5175,0.7,1,0.8,1,1,0.2,1,0.1,0.4,1
-2288045,2292285,0,469,3945,0.5,0,0.7,0.7,0,0.5,0,0.4,0.4,0
-2278045,2292285,0,631,3884,0.2,0,0.3,0.1,0,0.3,0,0.2,0.7,0
-2268045,2292285,0,725,4462,0.1,0,0.2,0,0,0.4,0,0.5,0.4,0
-2258045,2292285,0,837,4069,0,0,0.1,0,0,0.6,0,0.6,0.6,0
-2248045,2292285,0,804,3986,0.2,0,0.2,0,0,0.5,0,0.7,0.4,0
-2238045,2292285,0,731,4292,0.1,0,0.2,0,0,0.2,0,0.2,0.4,0
-2228045,2292285,0,666,4198,0,0,0,0,0,0.1,0,0.1,0,0
-2188045,2292285,0,876,2206,0,0,0,0,0,0.1,0,0.1,0.1,0
-2128045,2292285,0,970,3802,0,1,0,0,1,0,1,0,0,1
-2048045,2292285,0,468,2414,0,0,0,0,0,0,0,0,0.1,0
-1988045,2292285,2,652,1505,1,1,1,1,1,1,1,1,1,1
-1978045,2292285,0,581,1807,0,0,0,0.2,0,0,0,0,0.8,0.4
-1968045,2292285,0,95,893,0,0,0,0.7,0,0,0,0,0.9,0.9
-1958045,2292285,0,81,760,0,0,0,1,1,0,0,0,0.9,1
-1918045,2292285,2,81,705,1,1,1,1,1,1,1,1,1,1
-1908045,2292285,0,76,654,0,0,0,1,1,0,0,0,0,0
-1898045,2292285,0,76,581,0,0.7,0,1,1,0,1,0,0,0.7
-1888045,2292285,0,76,601,0,0.8,0,1,1,0,1,0,0,1
-1878045,2292285,0,76,541,0,0,0,0.7,0.3,0,0,0,0,0
-1868045,2292285,0,75,464,0,0,0,0.7,0.3,0,0,0,0,0
-1858045,2292285,0,74,422,0,0,0,0.7,0.3,0,0,0,1,1
-1798045,2292285,0,76,1049,0,0,0,0,0,0,0,0,0.1,0
-1768045,2292285,0,76,966,0,0,0,0,0.1,0,0,0,0,0
-1758045,2292285,0,74,705,0,0,0,0,0.1,0,0,0,0,0
-1698045,2292285,0,120,731,0,0,0,0,0.6,0,0.4,0,0,0.5
-1688045,2292285,0,112,778,0,0.1,0,0,0.7,0,0.5,0,0,0.3
-1678045,2292285,0,103,806,0,0.1,0,0,0.8,0,0.5,0,0,0.2
-1618045,2292285,0,81,1357,0,0.4,0,0,0.7,0,0,0,0,0
-1608045,2292285,0,81,1665,0,0.6,0,0,0.7,0,0,0,0,0
-1598045,2292285,0,81,1541,0,0.3,0,0,1,0,0,0,0,0
-1588045,2292285,0,81,1519,0,0.6,0,0,1,0,0,0,0,0
-1578045,2292285,0,81,1896,0,0,0,0,0.5,0,0,0,0,0
-1558045,2292285,0,81,1514,0,0.4,0,0,0,0,0,0,0,0.1
-1498045,2292285,0,53,1323,0,0.9,0,0,0,0,0.1,0,0,0.1
-1488045,2292285,0,61,1175,0,0,0,0,0,0,0,0,0.3,0.5
-1398045,2292285,0,521,1621,0,0,0,0,0,0,0.4,0,0,0
-1158045,2292285,0,373,14098,0,0,1,0,1,0,0,1,0,1
-1148045,2292285,0,337,12479,0,0,1,0,1,0,0,1,0,1
-1138045,2292285,0,401,14840,0,0,1,0,1,0,0,1,0,1
-1128045,2292285,0,467,16535,0,0,1,0,1,0,0,1,0,1
-1118045,2292285,0,363,14560,0,0,1,0,1,0,0,1,0,1
-1108045,2292285,0,230,15021,0,0.3,0,0,0,0,0,0,0,0
-1098045,2292285,2,244,15740,1,1,1,1,1,1,1,1,1,1
-1088045,2292285,2,233,13312,1,1,1,1,1,1,1,1,1,1
-1078045,2292285,0,173,7488,0,1,0,0,1,0,1,0,0,1
-1068045,2292285,0,135,6375,0,0,0,0.3,0,0,0,0,0,0
-1058045,2292285,0,143,6371,0,0,0,0.3,0,0,0,0,0,0
-948045,2292285,0,176,4126,0,0,1,0,1,0,0,1,0,1
-938045,2292285,0,176,3937,0,0,1,0,1,0,0,1,0,1
-928045,2292285,0,185,3015,0,0,1,0,1,0,0,1,0,1
-888045,2292285,0,190,2048,0,0,0,0,0,0,0.6,0,0,0
-878045,2292285,0,190,1867,0,0.1,0,0,0,0,0.4,0,0,0
-868045,2292285,0,190,1811,0,0.2,0,0,0,0,0.1,0,0,0
-858045,2292285,0,190,1789,0,0,0,0.7,0.3,0,0.6,0,0.9,0.9
-848045,2292285,0,190,1763,0,0,0,0.1,0.1,0,0.3,0,0.1,0
-838045,2292285,0,190,1932,0,0,0,0,0,0,0.2,0,0,0
-828045,2292285,0,190,1808,0,0,0,0,0,0,0.2,0,0,0
-818045,2292285,0,190,1810,0,0,0,0,0,0,0.2,0,0.1,0
-728045,2292285,0,121,2716,0,0,0,0,0,0,0,0,0,0
-658045,2292285,0,129,2873,0,0,0,0,0.1,0,0,0,0,0
-388045,2292285,0,201,1499,0,0,0,0,0,0,0,0,0.4,0.3
-378045,2292285,0,201,1609,0,0,0,0,0,0,0,0,0.2,0.1
491955,2292285,0,909,8528,0,0,0,0,0,0,0,0,0.1,0.2
591955,2292285,0,786,8233,0,0,0,0,0,0,0,0,0.1,0
801955,2292285,0,806,8163,0,0,0,0,0,0,0,0,0.1,0
951955,2292285,0,1490,8131,0,0,0,0,0,0,0,0,0,0.1
1031955,2292285,0,1875,10146,0,0,0,0,0,0,0,0,0.1,0
1371955,2292285,0,604,5234,0,0,0,0,0,0,0,0,0,0
1391955,2292285,0,892,4222,0,0,0,0,0,0.2,0.3,0.2,0,0.1
1401955,2292285,0,647,4119,0,0.1,0,0,0,0,0.7,0,0.3,0.7
1411955,2292285,0,423,4155,0,0.3,0.1,0.1,0,0,0.3,0,0.4,0.8
1421955,2292285,0,420,3872,0.1,0.3,0.1,0.4,0.2,0.1,0.9,0.1,0.7,1
1431955,2292285,0,458,3458,0.2,0,0.1,0.4,0,0.1,0,0.1,0.1,0
1441955,2292285,0,337,3209,0.4,0,0.4,0.2,0,0.3,0,0.4,0.1,0
1451955,2292285,0,323,3613,0.4,0,0.4,0.2,0,0,0,0,0.7,0
1461955,2292285,0,286,3257,0.6,0,0.7,0.3,0,0,0,0,0,0
1471955,2292285,0,260,2645,0.7,0,0.7,1,0,0.6,0,0.6,0.9,0
1481955,2292285,0,270,2969,0.5,0,0.9,1,0,0.6,0,0.6,1,0.1
1501955,2292285,0,299,3384,0.5,0,0.4,0.8,0,0.1,0,0.1,0.1,0
1511955,2292285,0,325,3614,0.3,0,0.3,1,0,0,0,0,0.2,0
1521955,2292285,0,391,4147,0.3,0,0.3,1,0,0,0,0,0.5,0
1531955,2292285,0,290,4073,0.5,0,0.5,1,0,0,0,0,0.1,0
1541955,2292285,0,259,3909,0.8,0,0.7,0.8,0,0.1,0,0.1,0,0
1561955,2292285,0,478,7656,0.1,0.4,0,0.1,0.7,0,0.1,0,0.1,0.6
1571955,2292285,0,441,4529,0,0.5,0.1,0.1,0.7,0,0.9,0,0.3,0.9
1581955,2292285,0,391,4090,0.1,0.5,0.5,0.5,0.8,0,1,0,0.9,1
1591955,2292285,0,168,4128,1,0,1,0.6,0.8,0,0,0,0,0
1601955,2292285,0,187,4808,1,0,1,0.2,0,0,0,0,0,0
1621955,2292285,0,221,9565,0,1,0,0,1,0,1,0,0,1
1641955,2292285,0,292,10703,0.5,1,0.6,0.2,1,0,0.2,0,0,0.3
1651955,2292285,0,264,7134,0.6,1,0.6,0.6,1,0,0.8,0,0,0.7
1661955,2292285,0,334,6097,0,1,0,0.4,1,0,1,0,0.2,1
1671955,2292285,0,341,5712,0.2,1,0.2,0.3,1,0,1,0,0,1
1681955,2292285,0,490,5882,0,1,0,0.3,1,0,0.9,0,0,1
1691955,2292285,0,301,6035,0,1,0,0,0.9,0,0.8,0,0,0.8
1701955,2292285,0,220,6453,0,0.9,0,0,0.9,0,0.5,0,0,0.4
1711955,2292285,0,276,6707,0,0.7,0,0,0.3,0,0.2,0,0,0
1721955,2292285,0,498,8435,0,0.1,0,0,0,0,0,0,0,0
1731955,2292285,0,522,9471,0,0,0,0,0,0,0.1,0,0,0
1741955,2292285,0,524,10561,0,0,0,0,0,0,0.1,0,0,0
1751955,2292285,0,531,10312,0,0.1,0,0,0,0,0,0,0,0
1951955,2292285,0,3439,27043,0.9,0,1,1,0,1,0,1,1,0
1961955,2292285,0,3440,52790,1,1,0.9,1,1,1,1,1,1,1
1971955,2292285,0,3434,55237,0.9,1,0.9,1,1,1,1,1,1,1
1981955,2292285,0,3309,69617,1,1,0.9,1,1,1,1,1,1,1
1991955,2292285,0,2694,67402,1,1,1,1,1,1,1,1,1,1
-2348045,2282285,0,412,6462,1,1,1,1,1,1,1,1,1,1
-2338045,2282285,0,454,4678,0.6,1,0.8,1,1,0.4,1,0.3,0.5,1
-2328045,2282285,0,490,6950,0.5,0.5,0.2,1,1,0,0.1,0,0,0.2
-2318045,2282285,0,510,10025,0.5,0,0.2,0.8,0,0,0,0,0,0
-2308045,2282285,0,466,7087,0.5,0,0.7,0.7,0,0.1,0,0,0,0
-2298045,2282285,0,445,6107,0.7,1,0.8,0.8,1,0.1,1,0.3,0,1
-2288045,2282285,0,440,4632,0.7,0,0.7,0.6,0,0.2,0,0.3,0.4,0
-2278045,2282285,0,730,4272,0.2,0,0.2,0,0,0.5,0,0.4,0.3,0
-2268045,2282285,0,764,4857,0.3,0,0.1,0,0,0.4,0,0.4,0.4,0
-2258045,2282285,0,813,4357,0,0,0.2,0,0,0.4,0,0.2,0.5,0
-2248045,2282285,0,825,3845,0.1,0,0,0.1,0,0.6,0,0.7,0.6,0
-2238045,2282285,0,792,3868,0,0,0,0,0,0,0,0,0,0
-2198045,2282285,0,853,2702,0,0,0,0,0,0,0,0,0.2,0
-2158045,2282285,0,872,2362,0,0,0,0,0,0,0,0,0,0
-1988045,2282285,2,572,1379,1,1,1,1,1,1,1,1,1,1
-1968045,2282285,0,86,830,0,0,0,0.7,0,0,0,0,0,0.1
-1958045,2282285,2,80,834,1,1,1,1,1,1,1,1,1,1
-1928045,2282285,2,81,851,1,1,1,1,1,1,1,1,1,1
-1918045,2282285,2,80,756,1,1,1,1,1,1,1,1,1,1
-1908045,2282285,0,76,608,0,0,0,1,1,0,0,0,0,0
-1898045,2282285,0,76,551,0,0,0,1,1,0,0,0,0,0
-1888045,2282285,2,75,476,1,1,1,1,1,1,1,1,1,1
-1878045,2282285,0,76,451,0,0,0,0.7,0.3,0,0,0,0,0
-1868045,2282285,0,81,473,0,0,0,0.7,0.3,0,0,0,1,1
-1858045,2282285,0,76,483,0,0,0,0.7,0.3,0,0,0,1,1
-1808045,2282285,0,76,531,0,0.7,0,0,0,0,0.8,0,0,0.8
-1768045,2282285,0,69,811,0,0.8,0,0,0.1,0,0.3,0,0,0.7
-1738045,2282285,0,76,781,0,0.5,0,0,0,0,0.4,0,0,0.2
-1698045,2282285,0,121,655,0,0.1,0,0,0.2,0,0.6,0,0,0.7
-1688045,2282285,0,121,759,0,0,0,0,0.4,0,0.6,0,0,0.4
-1678045,2282285,0,121,912,0,0.1,0,0,0.3,0,0.1,0,0,0.1
-1598045,2282285,0,81,1544,0,0.3,0,0,0.9,0,0,0,0,0
-1588045,2282285,0,81,1654,0,0.5,0,0.1,0.8,0,0,0,0.2,0.4
-1578045,2282285,0,81,1911,0,0.4,0,0,0.7,0,0,0,0,0
-1568045,2282285,0,109,1903,0,0.3,0,0,0.2,0,0,0,0,0
-1448045,2282285,0,425,1589,0,0,0,0,0,0,0,0,0.1,0
-1428045,2282285,0,242,1256,0,0,0,0,0,0,0,0,0.1,0
-1408045,2282285,0,343,1879,0,0,0,0,0,0,0.2,0,0,0
-1178045,2282285,0,149,17137,0,0.1,0,0,0,0,0,0,0,0
-1158045,2282285,0,336,13333,0,0,1,0,1,0,0,1,0,1
-1148045,2282285,0,311,12267,0,0,1,0,1,0,0,1,0,1
-1138045,2282285,0,341,12011,0,0,1,0,1,0,0,1,0,1
-1128045,2282285,0,327,11473,0,0.1,1,0,1,0,0,1,0,1
-1118045,2282285,0,379,14837,0,0,1,0,1,0,0,1,0,1
-1108045,2282285,0,323,14297,0,0,1,0,1,0,0,1,0,1
-1098045,2282285,2,178,14247,1,1,1,1,1,1,1,1,1,1
-1088045,2282285,2,153,15493,1,1,1,1,1,1,1,1,1,1
-1078045,2282285,2,222,10600,1,1,1,1,1,1,1,1,1,1
-1068045,2282285,2,142,6815,1,1,1,1,1,1,1,1,1,1
-1058045,2282285,0,120,7220,1,0.2,0.9,1,0,0.2,0,0.1,0.3,0
-1048045,2282285,0,156,6237,0,0,0,0.7,0,0,0,0,0,0
-1018045,2282285,0,179,6043,0,0.1,0,0,0,0,0,0,0,0
-888045,2282285,0,190,2245,0,0.1,0,0,0,0,0.1,0,0,0
-878045,2282285,0,190,2169,0,0,0,0,0,0,0.1,0,0,0
-868045,2282285,0,190,2038,0,0,0,0,0,0,0.2,0,0,0
-858045,2282285,0,190,1965,0,0,0,0.7,0.7,0,0.3,0,0.9,0.9
-848045,2282285,0,190,1822,0,0.1,0,0,0,0,0.1,0,0,0
-838045,2282285,0,190,1886,0,0,0,0,0,0,0,0,0,0
-828045,2282285,0,190,1781,0,0,0,0,0,0,0.2,0,0,0
-818045,2282285,0,185,2014,0,0,0,0,0,0,0,0,0,0
-668045,2282285,0,129,2552,0,0,0,0,0.1,0,0,0,0,0
-308045,2282285,0,228,3321,0,0,0,0.4,0.4,0,0,0,0,0
381955,2282285,0,370,7207,0,0,0,0.2,0,0,0,0,0.4,0.1
511955,2282285,0,919,12603,0,0,0,0.1,0,0,0,0,0,0
581955,2282285,0,802,7765,0,0,0,0,0,0,0,0,0,0
